,Zone,Year,Date,Above Danger,Near Danger,Below Danger
131,2,2020,2020/12/02 7:01 AM,1,1,1
132,2,2020,2020/12/01 7:01 AM,1,1,1
133,2,2020,2020/11/30 6:50 AM,1,1,1
134,2,2020,2020/11/29 6:42 AM,2,2,1
135,2,2020,2020/11/28 6:45 AM,2,2,1
136,2,2020,2020/11/27 6:46 AM,2,2,1
137,2,2020,2020/11/26 7:04 AM,2,2,1
138,2,2020,2020/11/25 6:49 AM,2,2,1
139,2,2020,2020/11/24 7:22 AM,2,2,1
140,2,2020,2020/11/23 6:46 AM,1,1,1
141,2,2020,2020/11/22 6:44 AM,1,1,1
142,2,2020,2020/11/21 6:48 AM,1,1,1
143,2,2020,2020/11/20 6:47 AM,1,1,1
144,2,2020,2020/11/19 6:56 AM,1,1,1
145,2,2020,2020/11/18 7:24 AM,2,2,1
146,2,2020,2020/11/17 7:04 AM,2,2,1
147,2,2020,2020/11/16 7:00 AM,2,2,1
148,2,2020,2020/11/15 7:00 AM,2,2,1
149,2,2020,2020/11/14 6:51 AM,2,2,1
150,2,2020,2020/11/13 6:44 AM,1,1,1
151,2,2020,2020/10/30 9:08 AM,3,2,2
152,2,2020,2020/06/03 12:50 PM,0,0,0
153,2,2020,2020/05/30 3:08 PM,0,0,0
154,2,2020,2020/04/12 6:40 AM,2,2,1
155,2,2020,2020/04/11 6:27 AM,2,2,2
156,2,2020,2020/04/10 6:47 AM,2,2,2
157,2,2020,2020/04/09 7:18 AM,2,2,2
158,2,2020,2020/04/08 7:02 AM,2,2,2
159,2,2020,2020/04/07 6:52 AM,2,2,2
160,2,2020,2020/04/06 6:48 AM,1,2,2
161,2,2020,2020/04/05 7:21 AM,1,1,1
162,2,2020,2020/04/04 7:03 AM,2,2,2
163,2,2020,2020/04/03 7:05 AM,2,2,1
164,2,2020,2020/04/02 7:04 AM,2,1,1
165,2,2020,2020/04/01 6:42 AM,2,1,1
166,2,2020,2020/03/31 7:10 AM,2,1,1
167,2,2020,2020/03/30 7:05 AM,2,2,1
168,2,2020,2020/03/29 6:31 AM,2,2,1
169,2,2020,2020/03/28 6:52 AM,2,2,1
170,2,2020,2020/03/27 6:45 AM,2,2,1
171,2,2020,2020/03/26 7:47 AM,2,2,1
172,2,2020,2020/03/25 7:06 AM,2,2,1
173,2,2020,2020/03/24 6:49 AM,2,2,1
174,2,2020,2020/03/23 6:49 AM,2,2,1
175,2,2020,2020/03/22 7:17 AM,2,2,1
176,2,2020,2020/03/21 7:02 AM,2,2,1
177,2,2020,2020/03/20 7:17 AM,2,2,2
178,2,2020,2020/03/19 6:38 AM,3,3,3
179,2,2020,2020/03/18 6:24 AM,1,1,1
180,2,2020,2020/03/17 6:48 AM,1,2,2
181,2,2020,2020/03/16 6:17 AM,2,2,2
182,2,2020,2020/03/15 7:04 AM,2,2,1
183,2,2020,2020/03/14 7:04 AM,2,2,1
184,2,2020,2020/03/13 6:25 AM,2,2,1
185,2,2020,2020/03/12 7:21 AM,1,1,2
186,2,2020,2020/03/11 7:20 AM,1,1,1
187,2,2020,2020/03/10 7:28 AM,1,1,2
188,2,2020,2020/03/09 6:45 AM,1,1,1
189,2,2020,2020/03/08 6:58 AM,1,1,1
190,2,2020,2020/03/07 6:42 AM,2,2,1
191,2,2020,2020/03/06 6:49 AM,2,2,1
192,2,2020,2020/03/05 7:04 AM,2,2,2
193,2,2020,2020/03/04 6:44 AM,2,2,2
194,2,2020,2020/03/03 6:36 AM,2,2,1
195,2,2020,2020/03/02 7:17 AM,2,2,1
196,2,2020,2020/03/01 6:53 AM,2,2,1
197,2,2020,2020/02/29 6:59 AM,2,2,1
198,2,2020,2020/02/28 7:09 AM,2,2,1
199,2,2020,2020/02/27 6:55 AM,2,2,2
200,2,2020,2020/02/26 6:52 AM,2,2,2
201,2,2020,2020/02/25 6:41 AM,3,3,2
202,2,2020,2020/02/24 6:48 AM,3,3,2
203,2,2020,2020/02/23 6:54 AM,2,2,2
204,2,2020,2020/02/22 6:44 AM,2,2,2
205,2,2020,2020/02/21 7:23 AM,2,2,2
206,2,2020,2020/02/20 7:14 AM,2,2,2
207,2,2020,2020/02/19 7:20 AM,2,2,2
208,2,2020,2020/02/18 6:58 AM,3,3,2
209,2,2020,2020/02/17 7:04 AM,3,3,3
210,2,2020,2020/02/16 7:11 AM,3,3,2
211,2,2020,2020/02/15 7:28 AM,2,2,2
212,2,2020,2020/02/14 7:15 AM,2,2,2
213,2,2020,2020/02/13 6:36 AM,2,2,2
214,2,2020,2020/02/12 6:59 AM,3,2,2
215,2,2020,2020/02/11 7:25 AM,2,2,2
216,2,2020,2020/02/10 7:00 AM,3,3,3
217,2,2020,2020/02/09 7:08 AM,3,3,3
218,2,2020,2020/02/08 6:48 AM,4,4,4
219,2,2020,2020/02/07 7:01 AM,4,4,4
220,2,2020,2020/02/06 7:20 AM,3,3,2
221,2,2020,2020/02/05 6:50 AM,2,2,1
222,2,2020,2020/02/04 7:21 AM,2,2,1
223,2,2020,2020/02/03 7:32 AM,2,2,1
224,2,2020,2020/02/02 7:21 AM,2,2,2
225,2,2020,2020/02/01 7:05 AM,2,2,2
226,2,2020,2020/01/31 6:56 AM,2,2,2
227,2,2020,2020/01/30 7:06 AM,2,2,2
228,2,2020,2020/01/29 6:51 AM,2,2,2
229,2,2020,2020/01/28 6:42 AM,2,2,2
230,2,2020,2020/01/27 6:33 AM,2,2,2
231,2,2020,2020/01/26 6:55 AM,2,2,2
232,2,2020,2020/01/25 7:35 AM,2,2,2
233,2,2020,2020/01/24 7:33 AM,3,3,2
234,2,2020,2020/01/23 7:08 AM,3,3,2
235,2,2020,2020/01/22 7:01 AM,2,2,2
236,2,2020,2020/01/21 7:16 AM,2,2,2
237,2,2020,2020/01/20 6:25 AM,2,2,1
238,2,2020,2020/01/19 7:03 AM,2,2,2
239,2,2020,2020/01/18 7:25 AM,3,3,2
240,2,2020,2020/01/17 7:17 AM,2,2,1
241,2,2020,2020/01/16 6:31 AM,2,2,1
242,2,2020,2020/01/15 6:58 AM,2,2,1
243,2,2020,2020/01/14 7:04 AM,2,2,1
244,2,2020,2020/01/13 7:33 AM,3,3,2
245,2,2020,2020/01/12 7:14 AM,2,2,1
246,2,2020,2020/01/11 7:27 AM,2,2,1
247,2,2020,2020/01/10 7:06 AM,2,2,1
248,2,2020,2020/01/09 7:00 AM,2,2,1
249,2,2020,2020/01/08 6:51 AM,2,2,1
250,2,2020,2020/01/07 7:05 AM,2,2,1
251,2,2020,2020/01/06 7:29 AM,2,2,2
252,2,2020,2020/01/05 7:23 AM,2,2,2
253,2,2020,2020/01/04 6:48 AM,2,2,2
254,2,2020,2020/01/03 7:11 AM,3,2,2
255,2,2020,2020/01/02 7:38 AM,3,3,2
256,2,2020,2020/01/01 6:53 AM,2,2,1
257,2,2019,2019/12/31 6:48 AM,2,2,1
258,2,2019,2019/12/30 7:07 AM,2,2,1
259,2,2019,2019/12/29 7:07 AM,2,2,1
260,2,2019,2019/12/28 7:29 AM,2,2,1
261,2,2019,2019/12/27 6:46 AM,2,2,1
262,2,2019,2019/12/26 6:53 AM,2,2,1
263,2,2019,2019/12/25 7:09 AM,2,2,1
264,2,2019,2019/12/24 6:35 AM,2,2,2
265,2,2019,2019/12/23 6:36 AM,2,2,2
266,2,2019,2019/12/22 6:59 AM,2,2,2
267,2,2019,2019/12/21 7:31 AM,2,2,2
268,2,2019,2019/12/20 7:02 AM,2,2,2
269,2,2019,2019/12/19 7:00 AM,2,2,2
270,2,2019,2019/12/18 7:10 AM,2,2,2
271,2,2019,2019/12/17 7:08 AM,3,3,3
272,2,2019,2019/12/16 6:23 AM,3,3,3
273,2,2019,2019/12/15 7:27 AM,3,3,3
274,2,2019,2019/12/14 6:15 AM,4,4,3
275,2,2019,2019/12/13 7:44 AM,4,4,3
276,2,2019,2019/12/12 7:30 AM,2,2,2
277,2,2019,2019/12/11 7:13 AM,3,2,2
278,2,2019,2019/12/10 7:20 AM,3,3,2
279,2,2019,2019/12/09 7:08 AM,3,3,2
280,2,2019,2019/12/08 7:09 AM,2,2,1
281,2,2019,2019/12/07 6:54 AM,2,2,1
282,2,2019,2019/12/06 6:45 AM,2,2,1
283,2,2019,2019/12/05 7:16 AM,2,2,1
284,2,2019,2019/12/04 6:38 AM,2,2,1
285,2,2019,2019/12/03 6:48 AM,2,2,1
286,2,2019,2019/12/02 7:34 AM,2,2,1
287,2,2019,2019/12/01 7:09 AM,2,2,1
288,2,2019,2019/11/30 6:48 AM,2,2,1
289,2,2019,2019/11/29 6:32 AM,2,2,1
290,2,2019,2019/11/28 7:05 AM,2,2,1
291,2,2019,2019/11/27 7:02 AM,2,2,1
292,2,2019,2019/11/26 7:35 AM,2,2,1
293,2,2019,2019/11/25 7:04 AM,2,2,1
294,2,2019,2019/11/24 5:40 PM,2,2,1
295,2,2019,2019/11/07 7:30 AM,3,3,3
296,2,2019,2019/11/06 5:33 AM,1,1,1
297,2,2019,2019/11/05 7:35 PM,1,1,1
298,2,2019,2019/07/11 9:11 AM,0,0,0
299,2,2019,2019/05/01 6:28 AM,2,2,2
300,2,2019,2019/04/30 7:15 AM,2,2,2
301,2,2019,2019/04/29 7:14 AM,2,1,1
302,2,2019,2019/04/28 6:57 AM,2,2,2
303,2,2019,2019/04/27 6:39 AM,2,2,2
304,2,2019,2019/04/26 6:19 AM,2,2,2
305,2,2019,2019/04/25 6:53 AM,2,2,2
306,2,2019,2019/04/24 6:54 AM,2,2,2
307,2,2019,2019/04/23 5:50 AM,1,1,1
308,2,2019,2019/04/22 6:08 AM,1,1,1
309,2,2019,2019/04/21 6:48 AM,1,1,1
310,2,2019,2019/04/20 7:18 AM,2,2,2
311,2,2019,2019/04/19 6:13 AM,1,1,1
312,2,2019,2019/04/18 6:20 AM,1,1,1
313,2,2019,2019/04/17 5:56 AM,1,1,1
314,2,2019,2019/04/16 6:13 AM,1,2,2
315,2,2019,2019/04/15 7:00 AM,2,2,2
316,2,2019,2019/04/14 7:02 AM,1,1,1
317,2,2019,2019/04/13 7:10 AM,2,1,1
318,2,2019,2019/04/12 6:51 AM,2,2,1
319,2,2019,2019/04/11 7:04 AM,3,3,2
320,2,2019,2019/04/10 7:08 AM,2,2,1
321,2,2019,2019/04/09 6:59 AM,1,2,2
322,2,2019,2019/04/08 6:42 AM,1,2,2
323,2,2019,2019/04/07 6:13 AM,1,1,1
324,2,2019,2019/04/06 6:20 AM,1,1,1
325,2,2019,2019/04/05 6:58 AM,1,1,1
326,2,2019,2019/04/04 7:16 AM,2,1,1
327,2,2019,2019/04/03 6:53 AM,2,1,1
328,2,2019,2019/04/02 6:00 AM,1,1,1
329,2,2019,2019/04/01 6:14 AM,1,1,1
330,2,2019,2019/03/31 6:24 AM,1,1,1
331,2,2019,2019/03/30 6:49 AM,2,1,1
332,2,2019,2019/03/29 7:02 AM,1,1,1
333,2,2019,2019/03/28 7:02 AM,1,2,2
334,2,2019,2019/03/27 6:56 AM,1,2,2
335,2,2019,2019/03/26 6:44 AM,1,2,2
336,2,2019,2019/03/25 6:43 AM,1,1,1
337,2,2019,2019/03/24 7:26 AM,1,1,1
338,2,2019,2019/03/23 6:27 AM,2,2,1
339,2,2019,2019/03/22 7:09 AM,2,2,1
340,2,2019,2019/03/21 6:48 AM,2,2,1
341,2,2019,2019/03/20 7:10 AM,2,2,2
342,2,2019,2019/03/19 6:36 AM,2,2,2
343,2,2019,2019/03/18 7:14 AM,2,2,2
344,2,2019,2019/03/17 7:21 AM,2,2,2
345,2,2019,2019/03/16 6:51 AM,3,3,2
346,2,2019,2019/03/15 6:58 AM,3,3,2
347,2,2019,2019/03/14 7:26 AM,3,3,3
348,2,2019,2019/03/13 6:54 AM,4,4,4
349,2,2019,2019/03/12 7:31 AM,3,3,3
350,2,2019,2019/03/11 7:26 AM,3,3,3
351,2,2019,2019/03/10 6:38 AM,3,3,3
352,2,2019,2019/03/09 7:11 AM,4,4,4
353,2,2019,2019/03/08 7:06 AM,4,4,4
354,2,2019,2019/03/07 7:34 AM,5,5,5
355,2,2019,2019/03/06 7:54 AM,3,3,3
356,2,2019,2019/03/05 7:11 AM,3,3,2
357,2,2019,2019/03/04 7:17 AM,4,4,3
358,2,2019,2019/03/03 7:24 AM,4,4,3
359,2,2019,2019/03/02 7:27 AM,3,3,3
360,2,2019,2019/03/01 7:01 AM,3,3,2
361,2,2019,2019/02/28 7:07 AM,2,2,1
362,2,2019,2019/02/27 6:41 AM,2,2,1
363,2,2019,2019/02/26 6:59 AM,2,2,1
364,2,2019,2019/02/25 7:20 AM,2,2,1
365,2,2019,2019/02/24 6:32 AM,2,2,2
366,2,2019,2019/02/23 7:03 AM,2,2,2
367,2,2019,2019/02/22 7:04 AM,2,2,1
368,2,2019,2019/02/21 7:04 AM,2,2,1
369,2,2019,2019/02/20 7:17 AM,2,2,1
370,2,2019,2019/02/19 6:47 AM,2,2,1
371,2,2019,2019/02/18 7:21 AM,2,2,2
372,2,2019,2019/02/17 6:33 AM,2,2,2
373,2,2019,2019/02/16 7:14 AM,3,3,2
374,2,2019,2019/02/15 7:02 AM,3,3,2
375,2,2019,2019/02/14 7:31 AM,3,2,2
376,2,2019,2019/02/13 6:59 AM,2,2,1
377,2,2019,2019/02/12 7:01 AM,2,2,1
378,2,2019,2019/02/11 7:14 AM,2,2,1
379,2,2019,2019/02/10 6:51 AM,2,2,1
380,2,2019,2019/02/09 7:15 AM,2,2,1
381,2,2019,2019/02/08 7:04 AM,2,2,2
382,2,2019,2019/02/07 6:58 AM,3,2,2
383,2,2019,2019/02/06 7:37 AM,2,2,1
384,2,2019,2019/02/05 7:18 AM,2,2,1
385,2,2019,2019/02/04 7:25 AM,2,2,1
386,2,2019,2019/02/03 7:36 AM,2,2,1
387,2,2019,2019/02/02 7:18 AM,2,2,1
388,2,2019,2019/02/01 7:06 AM,2,2,1
389,2,2019,2019/01/31 7:21 AM,2,2,2
390,2,2019,2019/01/30 7:03 AM,2,2,2
391,2,2019,2019/01/29 7:19 AM,2,2,2
392,2,2019,2019/01/28 7:03 AM,2,2,2
393,2,2019,2019/01/27 7:44 AM,2,2,2
394,2,2019,2019/01/26 7:37 AM,2,2,2
395,2,2019,2019/01/25 7:27 AM,3,3,2
396,2,2019,2019/01/24 7:20 AM,3,3,2
397,2,2019,2019/01/23 7:27 AM,2,2,2
398,2,2019,2019/01/22 7:30 AM,3,3,2
399,2,2019,2019/01/21 7:22 AM,2,2,2
400,2,2019,2019/01/20 7:08 AM,3,2,2
401,2,2019,2019/01/19 7:32 AM,3,3,3
402,2,2019,2019/01/18 7:29 AM,3,3,2
403,2,2019,2019/01/17 7:09 AM,2,2,2
404,2,2019,2019/01/16 7:10 AM,3,2,2
405,2,2019,2019/01/15 7:16 AM,2,2,1
406,2,2019,2019/01/14 7:41 AM,2,2,1
407,2,2019,2019/01/13 6:54 AM,2,2,1
408,2,2019,2019/01/12 7:33 AM,2,2,2
409,2,2019,2019/01/11 7:21 AM,2,2,2
410,2,2019,2019/01/10 7:34 AM,2,2,1
411,2,2019,2019/01/09 7:12 AM,2,2,1
412,2,2019,2019/01/08 7:26 AM,2,2,1
413,2,2019,2019/01/07 8:02 AM,2,2,1
414,2,2019,2019/01/06 7:35 AM,2,2,1
415,2,2019,2019/01/05 7:13 AM,2,1,1
416,2,2019,2019/01/04 7:28 AM,2,1,1
417,2,2019,2019/01/03 7:18 AM,2,1,1
418,2,2019,2019/01/02 7:16 AM,2,2,1
419,2,2019,2019/01/01 7:28 AM,2,2,1
420,2,2018,2018/12/31 7:19 AM,2,2,1
421,2,2018,2018/12/30 7:13 AM,2,2,1
422,2,2018,2018/12/29 7:07 AM,2,2,1
423,2,2018,2018/12/28 7:30 AM,2,2,1
424,2,2018,2018/12/27 6:39 AM,2,2,1
425,2,2018,2018/12/26 7:07 AM,2,2,1
426,2,2018,2018/12/25 7:25 AM,2,2,2
427,2,2018,2018/12/24 7:04 AM,3,3,2
428,2,2018,2018/12/23 7:24 AM,2,2,2
429,2,2018,2018/12/22 7:19 AM,2,2,2
430,2,2018,2018/12/21 7:43 AM,2,2,2
431,2,2018,2018/12/20 7:28 AM,3,3,2
432,2,2018,2018/12/19 6:44 AM,2,2,1
433,2,2018,2018/12/18 7:01 AM,2,2,1
434,2,2018,2018/12/17 6:52 AM,2,2,1
435,2,2018,2018/12/16 7:07 AM,2,2,1
436,2,2018,2018/12/15 7:45 AM,2,2,1
437,2,2018,2018/12/14 7:24 AM,2,2,1
438,2,2018,2018/12/13 7:20 AM,2,2,1
439,2,2018,2018/12/12 6:55 AM,2,2,1
440,2,2018,2018/12/11 6:28 AM,2,2,1
441,2,2018,2018/12/10 6:57 AM,2,2,1
442,2,2018,2018/12/09 7:40 AM,2,2,1
443,2,2018,2018/12/08 7:26 AM,2,2,1
444,2,2018,2018/12/07 7:23 AM,2,2,1
445,2,2018,2018/12/06 7:06 AM,2,2,2
446,2,2018,2018/12/05 6:50 AM,2,2,2
447,2,2018,2018/12/04 7:41 AM,2,2,2
448,2,2018,2018/12/03 6:58 AM,3,3,2
449,2,2018,2018/12/02 7:24 AM,3,3,2
450,2,2018,2018/12/01 7:37 AM,3,3,2
451,2,2018,2018/11/30 7:42 AM,2,2,2
452,2,2018,2018/11/29 7:25 AM,2,2,2
453,2,2018,2018/11/28 7:09 AM,2,2,2
454,2,2018,2018/11/27 7:19 AM,2,2,2
455,2,2018,2018/11/26 7:05 AM,3,3,2
456,2,2018,2018/11/25 7:33 AM,3,3,2
457,2,2018,2018/11/24 7:14 AM,3,3,3
458,2,2018,2018/11/23 7:35 AM,2,2,1
459,2,2018,2018/11/22 7:06 AM,2,1,1
460,2,2018,2018/11/21 6:55 AM,2,1,1
461,2,2018,2018/11/20 6:54 AM,2,1,1
462,2,2018,2018/11/19 6:59 AM,2,1,1
463,2,2018,2018/11/18 7:13 AM,2,2,1
464,2,2018,2018/11/17 7:20 AM,2,2,1
465,2,2018,2018/11/16 6:48 AM,2,2,1
466,2,2018,2018/11/15 6:46 AM,2,2,1
467,2,2018,2018/10/30 10:49 AM,0,0,0
468,2,2018,2018/04/22 6:52 AM,2,2,2
469,2,2018,2018/04/21 7:01 AM,2,2,1
470,2,2018,2018/04/20 7:09 AM,2,1,1
471,2,2018,2018/04/19 6:35 AM,1,1,1
472,2,2018,2018/04/18 6:28 AM,2,1,1
473,2,2018,2018/04/17 6:57 AM,2,2,1
474,2,2018,2018/04/16 7:02 AM,2,2,1
475,2,2018,2018/04/15 7:01 AM,2,2,1
476,2,2018,2018/04/14 6:21 AM,2,2,1
477,2,2018,2018/04/13 6:34 AM,2,2,1
478,2,2018,2018/04/12 6:52 AM,2,2,2
479,2,2018,2018/04/11 6:59 AM,2,3,3
480,2,2018,2018/04/10 6:28 AM,2,2,2
481,2,2018,2018/04/09 6:49 AM,3,3,3
482,2,2018,2018/04/08 7:17 AM,3,3,3
483,2,2018,2018/04/07 7:36 AM,3,3,3
484,2,2018,2018/04/06 6:41 AM,2,2,2
485,2,2018,2018/04/05 6:26 AM,1,1,1
486,2,2018,2018/04/04 6:20 AM,1,1,1
487,2,2018,2018/04/03 6:57 AM,1,1,1
488,2,2018,2018/04/02 7:02 AM,1,1,1
489,2,2018,2018/04/01 6:41 AM,2,1,1
490,2,2018,2018/03/31 6:24 AM,2,1,1
491,2,2018,2018/03/30 6:48 AM,2,2,2
492,2,2018,2018/03/29 6:26 AM,2,1,1
493,2,2018,2018/03/28 6:31 AM,1,1,1
494,2,2018,2018/03/27 7:14 AM,2,1,1
495,2,2018,2018/03/26 6:53 AM,2,1,1
496,2,2018,2018/03/25 6:54 AM,2,2,2
497,2,2018,2018/03/24 6:42 AM,2,2,2
498,2,2018,2018/03/23 7:06 AM,2,2,2
499,2,2018,2018/03/22 6:42 AM,1,2,2
500,2,2018,2018/03/21 6:42 AM,2,1,1
501,2,2018,2018/03/20 6:21 AM,1,1,1
502,2,2018,2018/03/19 7:06 AM,1,1,1
503,2,2018,2018/03/18 6:41 AM,1,1,1
504,2,2018,2018/03/17 6:51 AM,2,2,2
505,2,2018,2018/03/16 6:48 AM,2,2,1
506,2,2018,2018/03/15 7:05 AM,1,1,1
507,2,2018,2018/03/14 6:31 AM,1,2,2
508,2,2018,2018/03/13 5:51 AM,1,1,1
509,2,2018,2018/03/12 6:40 AM,1,1,1
510,2,2018,2018/03/11 7:01 AM,1,1,1
511,2,2018,2018/03/10 6:37 AM,1,1,1
512,2,2018,2018/03/09 6:36 AM,1,1,1
513,2,2018,2018/03/08 7:17 AM,1,1,1
514,2,2018,2018/03/07 6:36 AM,1,1,1
515,2,2018,2018/03/06 7:16 AM,2,2,1
