,Zone,Year,Date,Above Danger,Near Danger,Below Danger
0,3,2021,2021/04/12 6:19 AM,1,1,1
1,3,2021,2021/04/11 6:04 AM,1,1,1
2,3,2021,2021/04/10 5:36 AM,1,1,1
3,3,2021,2021/04/09 5:52 AM,1,1,1
4,3,2021,2021/04/08 6:45 AM,1,2,2
5,3,2021,2021/04/07 7:04 AM,1,1,2
6,3,2021,2021/04/06 7:00 AM,2,2,2
7,3,2021,2021/04/05 6:18 AM,3,3,3
8,3,2021,2021/04/04 6:21 AM,3,3,3
9,3,2021,2021/04/03 7:07 AM,2,2,3
10,3,2021,2021/04/02 6:37 AM,2,2,2
11,3,2021,2021/04/01 7:00 AM,2,2,1
12,3,2021,2021/03/31 7:23 AM,2,2,1
13,3,2021,2021/03/30 6:19 AM,2,2,1
14,3,2021,2021/03/29 7:02 AM,2,2,2
15,3,2021,2021/03/28 6:27 AM,2,2,2
16,3,2021,2021/03/27 7:12 AM,2,2,2
17,3,2021,2021/03/26 7:00 AM,2,2,2
18,3,2021,2021/03/25 7:54 AM,2,2,2
19,3,2021,2021/03/24 7:29 AM,2,2,1
20,3,2021,2021/03/23 6:52 AM,2,1,1
21,3,2021,2021/03/22 7:17 AM,2,2,1
22,3,2021,2021/03/21 7:09 AM,2,2,1
23,3,2021,2021/03/20 7:07 AM,1,2,2
24,3,2021,2021/03/19 6:46 AM,2,2,2
25,3,2021,2021/03/18 7:23 AM,2,2,2
26,3,2021,2021/03/17 7:14 AM,2,2,1
27,3,2021,2021/03/16 7:36 AM,3,3,2
28,3,2021,2021/03/15 6:43 AM,3,3,2
29,3,2021,2021/03/14 7:01 AM,3,3,2
30,3,2021,2021/03/13 7:46 AM,3,3,2
31,3,2021,2021/03/12 7:13 AM,1,1,1
32,3,2021,2021/03/11 6:48 AM,2,1,1
33,3,2021,2021/03/10 7:36 AM,2,2,1
34,3,2021,2021/03/09 7:14 AM,2,2,1
35,3,2021,2021/03/08 7:05 AM,2,2,2
36,3,2021,2021/03/07 6:50 AM,2,2,2
37,3,2021,2021/03/06 6:22 AM,2,2,2
38,3,2021,2021/03/05 6:24 AM,2,2,2
39,3,2021,2021/03/04 6:58 AM,2,2,2
40,3,2021,2021/03/03 6:42 AM,2,2,1
41,3,2021,2021/03/02 7:04 AM,2,2,1
42,3,2021,2021/03/01 7:09 AM,2,2,1
43,3,2021,2021/02/28 6:00 AM,2,2,2
44,3,2021,2021/02/27 5:57 AM,2,2,2
45,3,2021,2021/02/26 6:56 AM,2,2,2
46,3,2021,2021/02/25 6:59 AM,2,2,2
47,3,2021,2021/02/24 6:56 AM,2,2,2
48,3,2021,2021/02/23 7:07 AM,2,2,2
49,3,2021,2021/02/22 7:01 AM,3,2,2
50,3,2021,2021/02/21 7:12 AM,3,2,2
51,3,2021,2021/02/20 7:12 AM,3,2,2
52,3,2021,2021/02/19 6:59 AM,3,3,2
53,3,2021,2021/02/18 6:31 AM,3,3,2
54,3,2021,2021/02/17 6:24 AM,3,3,2
55,3,2021,2021/02/16 7:03 AM,3,3,2
56,3,2021,2021/02/15 6:20 AM,3,3,2
57,3,2021,2021/02/14 7:16 AM,3,3,2
58,3,2021,2021/02/13 7:19 AM,3,3,2
59,3,2021,2021/02/12 7:03 AM,2,2,2
60,3,2021,2021/02/11 7:19 AM,2,2,2
61,3,2021,2021/02/10 6:40 AM,3,3,3
62,3,2021,2021/02/09 7:14 AM,3,3,3
63,3,2021,2021/02/08 7:40 AM,3,3,3
64,3,2021,2021/02/07 6:40 AM,3,3,3
65,3,2021,2021/02/06 6:44 AM,3,3,3
66,3,2021,2021/02/05 6:43 AM,4,3,3
67,3,2021,2021/02/04 6:42 AM,4,4,3
68,3,2021,2021/02/03 7:28 AM,3,3,2
69,3,2021,2021/02/02 7:13 AM,2,2,1
70,3,2021,2021/02/01 7:00 AM,2,2,1
71,3,2021,2021/01/31 7:39 AM,2,2,1
72,3,2021,2021/01/30 7:01 AM,2,2,1
73,3,2021,2021/01/29 6:34 AM,2,2,1
74,3,2021,2021/01/28 6:25 AM,2,2,1
75,3,2021,2021/01/27 7:38 AM,3,2,1
76,3,2021,2021/01/26 6:48 AM,2,2,1
77,3,2021,2021/01/25 7:07 AM,2,2,1
78,3,2021,2021/01/24 7:20 AM,2,2,1
79,3,2021,2021/01/23 7:39 AM,2,2,1
80,3,2021,2021/01/22 7:26 AM,1,1,1
81,3,2021,2021/01/21 7:07 AM,1,2,1
82,3,2021,2021/01/20 7:08 AM,2,2,2
83,3,2021,2021/01/19 7:12 AM,2,2,2
84,3,2021,2021/01/18 6:42 AM,1,2,1
85,3,2021,2021/01/17 7:11 AM,2,2,1
86,3,2021,2021/01/16 6:32 AM,2,2,1
87,3,2021,2021/01/15 6:57 AM,2,2,2
88,3,2021,2021/01/14 6:39 AM,2,2,2
89,3,2021,2021/01/13 6:29 AM,2,2,1
90,3,2021,2021/01/12 6:39 AM,2,2,1
91,3,2021,2021/01/11 6:58 AM,2,2,2
92,3,2021,2021/01/10 6:10 AM,2,2,2
93,3,2021,2021/01/09 6:28 AM,2,2,2
94,3,2021,2021/01/08 6:26 AM,2,2,2
95,3,2021,2021/01/07 6:52 AM,2,2,2
96,3,2021,2021/01/06 7:11 AM,2,2,2
97,3,2021,2021/01/05 6:56 AM,2,2,2
98,3,2021,2021/01/04 7:07 AM,2,2,2
99,3,2021,2021/01/03 7:33 AM,2,2,2
100,3,2021,2021/01/02 6:10 AM,3,3,2
101,3,2021,2021/01/01 7:13 AM,3,3,2
102,3,2020,2020/12/31 6:41 AM,3,3,3
103,3,2020,2020/12/30 7:02 AM,3,3,3
104,3,2020,2020/12/29 7:21 AM,4,4,3
105,3,2020,2020/12/28 7:39 AM,3,3,2
106,3,2020,2020/12/27 7:07 AM,3,3,2
107,3,2020,2020/12/26 7:27 AM,3,3,2
108,3,2020,2020/12/25 7:39 AM,3,3,2
109,3,2020,2020/12/24 6:42 AM,3,3,2
110,3,2020,2020/12/23 7:34 AM,3,3,2
111,3,2020,2020/12/22 6:30 AM,3,2,2
112,3,2020,2020/12/21 7:43 AM,3,2,2
113,3,2020,2020/12/20 7:32 AM,3,2,2
114,3,2020,2020/12/19 7:23 AM,3,2,1
115,3,2020,2020/12/18 7:38 AM,3,2,1
116,3,2020,2020/12/17 7:07 AM,2,2,1
117,3,2020,2020/12/16 7:25 AM,2,2,1
118,3,2020,2020/12/15 7:39 AM,2,2,1
119,3,2020,2020/12/14 7:27 AM,2,2,1
120,3,2020,2020/12/13 7:27 AM,2,2,1
121,3,2020,2020/12/12 7:31 AM,2,2,1
122,3,2020,2020/12/11 7:44 AM,2,2,1
123,3,2020,2020/12/10 6:33 AM,1,1,1
124,3,2020,2020/12/09 6:29 AM,1,1,1
125,3,2020,2020/12/08 6:22 AM,1,1,1
126,3,2020,2020/12/07 6:28 AM,1,1,1
127,3,2020,2020/12/06 7:05 AM,1,1,1
128,3,2020,2020/12/05 7:40 AM,1,1,1
129,3,2020,2020/12/04 6:48 AM,1,1,1
130,3,2020,2020/12/03 6:24 AM,1,1,1
131,3,2020,2020/12/02 7:03 AM,1,1,1
132,3,2020,2020/12/01 6:56 AM,1,1,1
133,3,2020,2020/11/30 6:48 AM,1,1,1
134,3,2020,2020/11/29 6:40 AM,2,2,1
135,3,2020,2020/11/28 7:02 AM,2,2,1
136,3,2020,2020/11/27 7:17 AM,2,2,1
137,3,2020,2020/11/26 6:47 AM,2,2,1
138,3,2020,2020/11/25 6:57 AM,2,2,1
139,3,2020,2020/11/24 7:05 AM,2,2,1
140,3,2020,2020/11/23 7:07 AM,1,1,1
141,3,2020,2020/11/22 7:04 AM,1,1,1
142,3,2020,2020/11/21 6:34 AM,1,1,1
143,3,2020,2020/11/20 6:07 AM,1,1,1
144,3,2020,2020/11/19 7:04 AM,1,1,1
145,3,2020,2020/11/18 7:15 AM,1,1,1
146,3,2020,2020/11/17 6:49 AM,2,2,1
147,3,2020,2020/11/16 6:43 AM,2,2,1
148,3,2020,2020/11/15 7:12 AM,2,2,1
149,3,2020,2020/11/14 6:35 AM,2,2,1
150,3,2020,2020/11/13 6:17 AM,1,1,1
151,3,2020,2020/10/30 8:45 AM,3,0,0
152,3,2020,2020/06/03 12:50 PM,0,0,0
153,3,2020,2020/05/30 3:09 PM,0,0,0
154,3,2020,2020/04/12 7:07 AM,2,2,1
155,3,2020,2020/04/11 6:37 AM,2,2,2
156,3,2020,2020/04/10 6:49 AM,2,2,2
157,3,2020,2020/04/09 7:19 AM,2,2,2
158,3,2020,2020/04/08 7:23 AM,2,2,2
159,3,2020,2020/04/07 6:57 AM,2,2,2
160,3,2020,2020/04/06 6:55 AM,1,2,2
161,3,2020,2020/04/05 7:26 AM,1,1,1
162,3,2020,2020/04/04 6:38 AM,2,2,2
163,3,2020,2020/04/03 6:40 AM,2,2,1
164,3,2020,2020/04/02 6:22 AM,2,2,1
165,3,2020,2020/04/01 6:35 AM,2,2,2
166,3,2020,2020/03/31 7:23 AM,2,2,1
167,3,2020,2020/03/30 7:18 AM,2,2,1
168,3,2020,2020/03/29 6:59 AM,2,2,1
169,3,2020,2020/03/28 7:01 AM,2,2,1
170,3,2020,2020/03/27 6:53 AM,2,2,1
171,3,2020,2020/03/26 7:51 AM,2,2,1
172,3,2020,2020/03/25 6:57 AM,2,2,1
173,3,2020,2020/03/24 7:03 AM,2,2,1
174,3,2020,2020/03/23 6:57 AM,2,2,1
175,3,2020,2020/03/22 7:02 AM,2,2,1
176,3,2020,2020/03/21 6:55 AM,2,2,1
177,3,2020,2020/03/20 6:57 AM,2,2,1
178,3,2020,2020/03/19 6:22 AM,3,3,3
179,3,2020,2020/03/18 6:18 AM,1,1,1
180,3,2020,2020/03/17 6:59 AM,1,2,2
