,Zone,Year,Date,Above Danger,Near Danger,Below Danger
163,6,2020,2020/04/03 6:45 AM,0,2,1
164,6,2020,2020/04/02 6:38 AM,0,2,1
165,6,2020,2020/04/01 7:06 AM,0,2,2
166,6,2020,2020/03/31 7:01 AM,0,2,2
167,6,2020,2020/03/30 6:59 AM,0,2,1
168,6,2020,2020/03/29 6:54 AM,0,2,1
169,6,2020,2020/03/28 6:53 AM,0,2,1
170,6,2020,2020/03/27 7:02 AM,0,2,1
171,6,2020,2020/03/26 7:57 AM,0,2,1
172,6,2020,2020/03/25 7:02 AM,0,2,1
173,6,2020,2020/03/24 6:42 AM,0,2,1
174,6,2020,2020/03/23 6:56 AM,0,2,1
175,6,2020,2020/03/22 7:04 AM,0,2,2
176,6,2020,2020/03/21 7:13 AM,0,2,2
177,6,2020,2020/03/20 6:32 AM,0,3,3
178,6,2020,2020/03/19 6:30 AM,0,3,3
179,6,2020,2020/03/18 6:53 AM,0,1,2
180,6,2020,2020/03/17 7:06 AM,0,2,2
181,6,2020,2020/03/16 6:47 AM,0,2,2
182,6,2020,2020/03/15 6:56 AM,0,2,2
183,6,2020,2020/03/14 7:16 AM,0,2,2
184,6,2020,2020/03/13 7:08 AM,0,2,2
185,6,2020,2020/03/12 7:13 AM,0,2,2
186,6,2020,2020/03/11 6:56 AM,0,1,1
187,6,2020,2020/03/10 7:15 AM,0,1,2
188,6,2020,2020/03/09 6:56 AM,0,1,1
189,6,2020,2020/03/08 6:46 AM,0,1,1
190,6,2020,2020/03/07 6:24 AM,0,1,1
191,6,2020,2020/03/06 6:45 AM,0,1,1
192,6,2020,2020/03/05 7:04 AM,0,1,1
193,6,2020,2020/03/04 7:37 AM,0,1,1
194,6,2020,2020/03/03 7:09 AM,0,1,1
195,6,2020,2020/03/02 7:13 AM,0,1,1
196,6,2020,2020/03/01 6:57 AM,0,1,1
197,6,2020,2020/02/29 6:41 AM,0,1,1
198,6,2020,2020/02/28 6:26 AM,0,1,1
199,6,2020,2020/02/27 6:41 AM,0,1,1
200,6,2020,2020/02/26 7:08 AM,0,1,1
201,6,2020,2020/02/25 6:41 AM,0,2,1
202,6,2020,2020/02/24 6:48 AM,0,2,1
203,6,2020,2020/02/23 6:54 AM,0,1,1
204,6,2020,2020/02/22 7:20 AM,0,1,1
205,6,2020,2020/02/21 7:28 AM,0,1,1
206,6,2020,2020/02/20 6:53 AM,0,1,1
207,6,2020,2020/02/19 7:10 AM,0,2,1
208,6,2020,2020/02/18 6:43 AM,0,2,1
209,6,2020,2020/02/17 7:04 AM,0,2,2
210,6,2020,2020/02/16 7:08 AM,0,2,2
211,6,2020,2020/02/15 7:04 AM,0,2,2
212,6,2020,2020/02/14 7:18 AM,0,2,1
213,6,2020,2020/02/13 6:08 AM,0,2,1
214,6,2020,2020/02/12 6:52 AM,0,2,1
215,6,2020,2020/02/11 6:54 AM,0,2,1
216,6,2020,2020/02/10 7:06 AM,0,2,1
217,6,2020,2020/02/09 7:07 AM,0,2,1
218,6,2020,2020/02/08 7:14 AM,0,2,2
219,6,2020,2020/02/07 7:22 AM,0,3,3
220,6,2020,2020/02/06 7:28 AM,0,3,3
221,6,2020,2020/02/05 6:58 AM,0,2,1
222,6,2020,2020/02/04 7:18 AM,0,2,1
223,6,2020,2020/02/03 7:05 AM,0,2,1
224,6,2020,2020/02/02 6:51 AM,0,2,1
225,6,2020,2020/02/01 6:51 AM,0,2,1
226,6,2020,2020/01/31 7:30 AM,0,2,1
227,6,2020,2020/01/30 7:03 AM,0,2,1
228,6,2020,2020/01/29 7:26 AM,0,2,2
229,6,2020,2020/01/28 7:13 AM,0,2,2
230,6,2020,2020/01/27 6:37 AM,0,2,2
231,6,2020,2020/01/26 6:51 AM,0,2,2
232,6,2020,2020/01/25 7:33 AM,0,2,2
233,6,2020,2020/01/24 7:29 AM,0,2,2
234,6,2020,2020/01/23 7:12 AM,0,2,2
235,6,2020,2020/01/22 7:00 AM,0,2,2
236,6,2020,2020/01/21 6:56 AM,0,2,2
237,6,2020,2020/01/20 5:55 AM,0,2,2
238,6,2020,2020/01/19 6:37 AM,0,2,2
239,6,2020,2020/01/18 7:37 AM,0,3,3
240,6,2020,2020/01/17 7:04 AM,0,2,2
241,6,2020,2020/01/16 6:25 AM,0,2,2
242,6,2020,2020/01/15 7:08 AM,0,2,2
243,6,2020,2020/01/14 6:50 AM,0,3,2
244,6,2020,2020/01/13 7:07 AM,0,3,2
245,6,2020,2020/01/12 7:01 AM,0,2,1
246,6,2020,2020/01/11 7:16 AM,0,2,1
247,6,2020,2020/01/10 7:08 AM,0,2,1
248,6,2020,2020/01/09 7:13 AM,0,2,1
249,6,2020,2020/01/08 6:51 AM,0,2,1
250,6,2020,2020/01/07 6:29 AM,0,2,1
251,6,2020,2020/01/06 7:04 AM,0,2,1
252,6,2020,2020/01/05 7:19 AM,0,2,2
253,6,2020,2020/01/04 6:52 AM,0,2,2
254,6,2020,2020/01/03 7:14 AM,0,2,2
255,6,2020,2020/01/02 7:31 AM,0,3,2
256,6,2020,2020/01/01 7:06 AM,0,2,1
257,6,2019,2019/12/31 6:55 AM,0,2,1
258,6,2019,2019/12/30 6:55 AM,0,2,2
259,6,2019,2019/12/29 7:20 AM,0,2,2
260,6,2019,2019/12/28 7:33 AM,0,3,3
261,6,2019,2019/12/27 7:11 AM,0,3,3
262,6,2019,2019/12/26 7:10 AM,0,3,2
263,6,2019,2019/12/25 6:58 AM,0,3,2
264,6,2019,2019/12/24 6:37 AM,0,2,1
265,6,2019,2019/12/23 6:30 AM,0,2,1
266,6,2019,2019/12/22 6:41 AM,0,2,1
267,6,2019,2019/12/21 7:06 AM,0,2,1
268,6,2019,2019/12/20 7:00 AM,0,2,1
269,6,2019,2019/12/19 7:07 AM,0,2,1
270,6,2019,2019/12/18 7:25 AM,0,2,1
271,6,2019,2019/12/17 6:28 AM,0,2,2
272,6,2019,2019/12/16 6:49 AM,0,2,2
273,6,2019,2019/12/15 6:54 AM,0,3,3
274,6,2019,2019/12/14 6:45 AM,0,3,3
275,6,2019,2019/12/13 7:25 AM,0,2,2
276,6,2019,2019/12/12 7:48 AM,0,2,2
277,6,2019,2019/12/11 7:14 AM,0,2,2
278,6,2019,2019/12/10 7:10 AM,0,2,2
279,6,2019,2019/12/09 6:55 AM,0,2,2
280,6,2019,2019/12/08 6:57 AM,0,2,2
281,6,2019,2019/12/07 7:25 AM,0,2,1
282,6,2019,2019/12/06 6:21 AM,0,2,1
283,6,2019,2019/12/05 6:51 AM,0,2,2
284,6,2019,2019/12/04 7:17 AM,0,2,1
285,6,2019,2019/12/03 6:45 AM,0,2,2
286,6,2019,2019/12/02 7:10 AM,0,2,2
287,6,2019,2019/12/01 6:57 AM,0,2,2
288,6,2019,2019/11/30 6:59 AM,0,3,2
289,6,2019,2019/11/29 7:33 AM,0,2,1
290,6,2019,2019/11/28 7:00 AM,0,2,1
291,6,2019,2019/11/27 7:11 AM,0,2,1
292,6,2019,2019/11/26 7:47 AM,0,2,1
293,6,2019,2019/11/25 7:38 AM,0,2,1
294,6,2019,2019/11/24 5:41 PM,0,2,1
295,6,2019,2019/11/07 7:30 AM,3,3,3
296,6,2019,2019/11/06 5:45 AM,1,1,1
297,6,2019,2019/11/05 7:37 PM,1,1,1
298,6,2019,2019/07/11 9:45 AM,0,0,0
299,6,2019,2019/05/01 6:16 AM,0,2,2
300,6,2019,2019/04/30 6:44 AM,0,3,2
301,6,2019,2019/04/29 7:33 AM,0,2,2
302,6,2019,2019/04/28 7:01 AM,0,2,2
303,6,2019,2019/04/27 6:54 AM,0,2,2
