,Zone,Year,Date,Above Danger,Near Danger,Below Danger
414,4,2019,2019/01/10 7:39 AM,3,3,3
415,4,2019,2019/01/09 7:00 AM,3,3,3
416,4,2019,2019/01/08 6:44 AM,3,3,3
417,4,2019,2019/01/07 7:35 AM,4,4,4
418,4,2019,2019/01/06 7:36 AM,3,3,3
419,4,2019,2019/01/05 7:40 AM,2,2,1
420,4,2019,2019/01/04 7:07 AM,2,2,1
421,4,2019,2019/01/03 7:13 AM,2,2,2
422,4,2019,2019/01/02 7:06 AM,2,2,2
423,4,2019,2019/01/01 7:37 AM,2,2,2
424,4,2018,2018/12/31 7:47 AM,2,2,2
425,4,2018,2018/12/30 7:25 AM,2,2,2
426,4,2018,2018/12/29 7:14 AM,2,2,2
427,4,2018,2018/12/28 6:55 AM,2,2,2
428,4,2018,2018/12/27 7:16 AM,3,3,2
429,4,2018,2018/12/26 7:40 AM,3,3,3
430,4,2018,2018/12/25 7:31 AM,3,3,3
431,4,2018,2018/12/24 7:20 AM,3,3,2
432,4,2018,2018/12/23 7:19 AM,2,2,2
433,4,2018,2018/12/22 6:56 AM,2,2,2
434,4,2018,2018/12/21 7:00 AM,2,2,1
435,4,2018,2018/12/20 6:56 AM,2,2,1
436,4,2018,2018/12/19 6:53 AM,2,2,2
437,4,2018,2018/12/18 7:15 AM,2,2,2
438,4,2018,2018/12/17 6:09 AM,2,2,2
439,4,2018,2018/12/16 6:48 AM,2,2,2
440,4,2018,2018/12/15 7:22 AM,2,2,2
441,4,2018,2018/12/14 6:53 AM,2,2,2
442,4,2018,2018/12/13 7:38 AM,3,3,2
443,4,2018,2018/12/12 6:41 AM,2,2,2
444,4,2018,2018/12/11 6:59 AM,2,2,2
445,4,2018,2018/12/10 6:52 AM,2,2,2
446,4,2018,2018/12/09 7:10 AM,2,2,2
447,4,2018,2018/12/08 6:45 AM,2,2,2
448,4,2018,2018/12/07 7:02 AM,3,2,2
449,4,2018,2018/12/06 7:03 AM,3,2,2
450,4,2018,2018/12/05 6:48 AM,3,3,2
451,4,2018,2018/12/04 7:07 AM,3,3,2
452,4,2018,2018/12/03 7:25 AM,3,3,2
453,4,2018,2018/12/02 6:55 AM,3,3,3
454,4,2018,2018/12/01 7:03 AM,3,3,3
455,4,2018,2018/11/30 7:10 AM,3,3,3
456,4,2018,2018/11/29 6:57 AM,3,3,2
457,4,2018,2018/11/28 7:17 AM,2,2,2
458,4,2018,2018/11/27 7:13 AM,2,2,2
459,4,2018,2018/11/26 7:29 AM,3,3,2
460,4,2018,2018/11/25 7:22 AM,3,3,3
461,4,2018,2018/11/24 7:20 AM,3,3,3
462,4,2018,2018/11/23 7:15 AM,2,2,1
463,4,2018,2018/11/22 6:48 AM,1,1,1
464,4,2018,2018/11/21 7:00 AM,1,1,1
465,4,2018,2018/11/20 6:46 AM,1,1,1
466,4,2018,2018/11/19 7:08 AM,1,1,1
467,4,2018,2018/11/18 6:39 AM,2,1,1
468,4,2018,2018/11/17 6:51 AM,2,2,1
469,4,2018,2018/11/16 6:28 AM,2,2,1
470,4,2018,2018/11/15 7:36 AM,2,2,1
471,4,2018,2018/10/30 10:50 AM,0,0,0
472,4,2018,2018/04/22 6:32 AM,2,2,2
473,4,2018,2018/04/21 7:13 AM,2,2,1
474,4,2018,2018/04/20 7:26 AM,2,2,1
475,4,2018,2018/04/19 6:54 AM,2,2,1
476,4,2018,2018/04/18 6:32 AM,2,2,1
477,4,2018,2018/04/17 6:45 AM,2,2,1
478,4,2018,2018/04/16 6:35 AM,2,2,2
479,4,2018,2018/04/15 6:40 AM,2,2,1
480,4,2018,2018/04/14 6:20 AM,2,2,1
481,4,2018,2018/04/13 6:50 AM,2,2,1
482,4,2018,2018/04/12 7:24 AM,2,2,2
483,4,2018,2018/04/11 6:40 AM,2,3,3
484,4,2018,2018/04/10 6:11 AM,2,2,2
485,4,2018,2018/04/09 7:07 AM,3,3,2
486,4,2018,2018/04/08 7:02 AM,3,4,4
487,4,2018,2018/04/07 8:06 AM,2,3,3
488,4,2018,2018/04/06 7:04 AM,2,2,2
489,4,2018,2018/04/05 6:58 AM,1,1,2
490,4,2018,2018/04/04 6:38 AM,1,1,1
491,4,2018,2018/04/03 6:53 AM,2,1,1
492,4,2018,2018/04/02 7:01 AM,2,2,2
493,4,2018,2018/04/01 6:17 AM,2,2,2
494,4,2018,2018/03/31 7:02 AM,2,2,1
495,4,2018,2018/03/30 7:22 AM,2,2,1
496,4,2018,2018/03/29 6:54 AM,2,2,1
497,4,2018,2018/03/28 6:40 AM,2,2,1
498,4,2018,2018/03/27 7:10 AM,2,2,1
499,4,2018,2018/03/26 6:51 AM,2,2,1
500,4,2018,2018/03/25 6:47 AM,2,2,2
501,4,2018,2018/03/24 7:16 AM,3,3,3
502,4,2018,2018/03/23 7:49 AM,2,2,3
503,4,2018,2018/03/22 7:22 AM,2,2,2
504,4,2018,2018/03/21 6:45 AM,2,1,1
505,4,2018,2018/03/20 6:16 AM,2,1,1
506,4,2018,2018/03/19 7:01 AM,2,2,1
507,4,2018,2018/03/18 7:06 AM,2,2,1
508,4,2018,2018/03/17 6:48 AM,2,2,2
509,4,2018,2018/03/16 7:04 AM,2,2,1
510,4,2018,2018/03/15 7:04 AM,2,2,2
511,4,2018,2018/03/14 6:22 AM,2,2,2
512,4,2018,2018/03/13 6:16 AM,2,2,1
513,4,2018,2018/03/12 6:34 AM,2,2,1
514,4,2018,2018/03/11 7:18 AM,2,2,1
515,4,2018,2018/03/10 6:41 AM,2,1,1
