,Zone,Year,Date,Above Danger,Near Danger,Below Danger
112,7,2020,2020/12/21 7:20 AM,3,3,3
113,7,2020,2020/12/20 7:30 AM,3,3,3
114,7,2020,2020/12/19 7:18 AM,3,3,2
115,7,2020,2020/12/18 7:41 AM,3,3,2
116,7,2020,2020/12/17 7:27 AM,2,2,2
117,7,2020,2020/12/16 7:22 AM,3,3,2
118,7,2020,2020/12/15 7:12 AM,3,3,2
119,7,2020,2020/12/14 6:24 AM,3,3,3
120,7,2020,2020/12/13 6:17 AM,3,3,3
121,7,2020,2020/12/12 7:22 AM,3,3,2
122,7,2020,2020/12/11 6:58 AM,2,2,1
123,7,2020,2020/12/10 6:56 AM,1,1,1
124,7,2020,2020/12/09 5:54 AM,1,1,1
125,7,2020,2020/12/08 6:27 AM,1,1,1
126,7,2020,2020/12/07 6:15 AM,1,1,1
127,7,2020,2020/12/06 5:57 AM,1,1,1
128,7,2020,2020/12/05 7:14 AM,1,1,1
129,7,2020,2020/12/04 6:27 AM,1,1,1
130,7,2020,2020/12/03 6:24 AM,1,1,1
131,7,2020,2020/12/02 6:57 AM,1,1,1
132,7,2020,2020/12/01 6:50 AM,1,1,1
133,7,2020,2020/11/30 6:28 AM,1,1,1
134,7,2020,2020/11/29 6:19 AM,1,1,1
135,7,2020,2020/11/28 7:01 AM,1,1,1
136,7,2020,2020/11/27 6:47 AM,2,2,1
137,7,2020,2020/11/26 6:18 AM,2,2,1
138,7,2020,2020/11/25 8:02 AM,2,2,1
139,7,2020,2020/11/24 7:16 AM,2,2,1
140,7,2020,2020/11/23 7:24 AM,1,1,1
141,7,2020,2020/11/22 6:30 AM,1,1,1
142,7,2020,2020/11/21 6:56 AM,1,1,1
143,7,2020,2020/11/20 7:04 AM,1,1,1
144,7,2020,2020/11/19 6:50 AM,1,1,1
145,7,2020,2020/11/18 7:03 AM,1,1,1
146,7,2020,2020/11/17 6:59 AM,1,1,1
147,7,2020,2020/11/16 7:31 AM,1,1,1
148,7,2020,2020/11/15 7:16 AM,2,2,1
149,7,2020,2020/11/14 6:53 AM,2,2,1
150,7,2020,2020/11/13 6:40 AM,1,1,1
151,7,2020,2020/10/30 9:28 AM,3,3,3
152,7,2020,2020/06/03 12:51 PM,0,0,0
153,7,2020,2020/05/30 3:10 PM,0,0,0
154,7,2020,2020/04/12 6:52 AM,2,2,2
155,7,2020,2020/04/11 6:36 AM,2,3,3
156,7,2020,2020/04/10 7:09 AM,3,3,3
157,7,2020,2020/04/09 7:20 AM,2,3,3
158,7,2020,2020/04/08 7:24 AM,2,3,3
159,7,2020,2020/04/07 7:01 AM,2,2,3
160,7,2020,2020/04/06 6:52 AM,2,2,3
161,7,2020,2020/04/05 7:00 AM,2,2,3
162,7,2020,2020/04/04 6:55 AM,2,2,2
163,7,2020,2020/04/03 7:12 AM,2,2,2
164,7,2020,2020/04/02 7:25 AM,2,2,2
165,7,2020,2020/04/01 7:02 AM,2,2,2
166,7,2020,2020/03/31 6:56 AM,2,2,2
167,7,2020,2020/03/30 6:40 AM,2,2,2
168,7,2020,2020/03/29 6:49 AM,2,2,2
169,7,2020,2020/03/28 6:48 AM,3,3,3
170,7,2020,2020/03/27 7:28 AM,3,3,2
171,7,2020,2020/03/26 7:52 AM,2,2,2
172,7,2020,2020/03/25 7:25 AM,2,2,2
173,7,2020,2020/03/24 6:45 AM,2,2,2
174,7,2020,2020/03/23 6:56 AM,2,2,2
175,7,2020,2020/03/22 6:57 AM,2,2,2
176,7,2020,2020/03/21 6:54 AM,3,3,2
177,7,2020,2020/03/20 7:11 AM,3,3,2
178,7,2020,2020/03/19 7:03 AM,3,3,3
179,7,2020,2020/03/18 7:20 AM,2,2,2
180,7,2020,2020/03/17 7:07 AM,2,2,2
181,7,2020,2020/03/16 6:36 AM,2,2,2
182,7,2020,2020/03/15 6:44 AM,2,2,2
183,7,2020,2020/03/14 6:54 AM,3,3,3
184,7,2020,2020/03/13 7:18 AM,3,3,2
185,7,2020,2020/03/12 7:38 AM,2,2,2
186,7,2020,2020/03/11 7:35 AM,2,2,1
187,7,2020,2020/03/10 6:59 AM,1,1,2
188,7,2020,2020/03/09 7:02 AM,1,1,1
189,7,2020,2020/03/08 6:44 AM,1,1,1
190,7,2020,2020/03/07 6:57 AM,1,1,2
191,7,2020,2020/03/06 6:56 AM,1,1,1
192,7,2020,2020/03/05 7:21 AM,2,1,1
193,7,2020,2020/03/04 7:19 AM,2,1,1
194,7,2020,2020/03/03 6:57 AM,2,1,1
195,7,2020,2020/03/02 7:01 AM,2,2,1
196,7,2020,2020/03/01 6:52 AM,1,1,1
197,7,2020,2020/02/29 7:01 AM,1,1,1
198,7,2020,2020/02/28 7:18 AM,2,1,1
199,7,2020,2020/02/27 7:20 AM,2,2,1
200,7,2020,2020/02/26 7:00 AM,2,2,1
201,7,2020,2020/02/25 6:44 AM,2,2,1
202,7,2020,2020/02/24 6:49 AM,3,3,2
203,7,2020,2020/02/23 6:51 AM,2,2,2
204,7,2020,2020/02/22 6:59 AM,1,1,1
205,7,2020,2020/02/21 7:00 AM,1,1,1
206,7,2020,2020/02/20 6:53 AM,1,1,1
207,7,2020,2020/02/19 7:14 AM,1,1,1
208,7,2020,2020/02/18 6:51 AM,1,1,1
209,7,2020,2020/02/17 6:58 AM,2,1,1
210,7,2020,2020/02/16 6:24 AM,1,1,1
211,7,2020,2020/02/15 6:26 AM,1,1,1
212,7,2020,2020/02/14 7:09 AM,2,1,1
213,7,2020,2020/02/13 6:49 AM,2,2,1
214,7,2020,2020/02/12 7:37 AM,2,2,2
215,7,2020,2020/02/11 7:09 AM,2,2,2
216,7,2020,2020/02/10 6:44 AM,2,2,1
217,7,2020,2020/02/09 6:48 AM,3,2,2
218,7,2020,2020/02/08 7:03 AM,3,3,2
219,7,2020,2020/02/07 7:36 AM,3,3,3
220,7,2020,2020/02/06 7:21 AM,2,2,1
221,7,2020,2020/02/05 7:13 AM,2,2,1
222,7,2020,2020/02/04 7:07 AM,2,2,2
223,7,2020,2020/02/03 7:12 AM,2,2,1
224,7,2020,2020/02/02 6:53 AM,1,1,1
225,7,2020,2020/02/01 6:54 AM,2,1,1
226,7,2020,2020/01/31 7:26 AM,2,1,1
227,7,2020,2020/01/30 6:57 AM,2,2,1
228,7,2020,2020/01/29 7:19 AM,2,2,1
229,7,2020,2020/01/28 7:03 AM,3,2,2
230,7,2020,2020/01/27 6:29 AM,2,1,1
231,7,2020,2020/01/26 6:34 AM,2,1,1
232,7,2020,2020/01/25 6:48 AM,2,2,1
233,7,2020,2020/01/24 7:22 AM,2,2,1
234,7,2020,2020/01/23 7:27 AM,3,2,2
235,7,2020,2020/01/22 7:07 AM,2,2,2
236,7,2020,2020/01/21 7:04 AM,2,2,1
237,7,2020,2020/01/20 6:46 AM,2,2,1
238,7,2020,2020/01/19 6:57 AM,2,2,1
239,7,2020,2020/01/18 7:11 AM,2,2,2
240,7,2020,2020/01/17 7:22 AM,2,2,1
241,7,2020,2020/01/16 7:04 AM,2,2,1
242,7,2020,2020/01/15 7:13 AM,3,2,1
243,7,2020,2020/01/14 7:00 AM,3,2,1
244,7,2020,2020/01/13 7:10 AM,2,2,1
245,7,2020,2020/01/12 6:52 AM,2,1,1
246,7,2020,2020/01/11 7:00 AM,2,1,1
247,7,2020,2020/01/10 7:10 AM,2,1,1
248,7,2020,2020/01/09 6:58 AM,2,1,1
249,7,2020,2020/01/08 7:00 AM,2,1,1
250,7,2020,2020/01/07 6:43 AM,2,1,1
251,7,2020,2020/01/06 6:47 AM,2,2,1
252,7,2020,2020/01/05 6:53 AM,2,2,1
253,7,2020,2020/01/04 7:08 AM,2,2,1
254,7,2020,2020/01/03 7:18 AM,3,2,1
255,7,2020,2020/01/02 7:35 AM,3,3,2
256,7,2020,2020/01/01 7:14 AM,2,1,1
257,7,2019,2019/12/31 6:32 AM,2,2,1
258,7,2019,2019/12/30 6:55 AM,3,3,2
259,7,2019,2019/12/29 6:49 AM,3,3,2
260,7,2019,2019/12/28 6:52 AM,3,3,2
261,7,2019,2019/12/27 7:13 AM,3,3,2
262,7,2019,2019/12/26 7:30 AM,2,2,1
263,7,2019,2019/12/25 7:24 AM,2,2,2
264,7,2019,2019/12/24 7:06 AM,2,1,1
265,7,2019,2019/12/23 6:59 AM,2,1,1
266,7,2019,2019/12/22 6:32 AM,2,2,1
267,7,2019,2019/12/21 7:00 AM,2,2,1
268,7,2019,2019/12/20 6:46 AM,2,2,1
269,7,2019,2019/12/19 7:02 AM,2,2,1
270,7,2019,2019/12/18 7:11 AM,2,2,1
271,7,2019,2019/12/17 7:16 AM,2,2,1
272,7,2019,2019/12/16 7:27 AM,3,3,2
273,7,2019,2019/12/15 7:24 AM,3,3,2
274,7,2019,2019/12/14 7:32 AM,3,3,3
275,7,2019,2019/12/13 7:08 AM,2,2,2
276,7,2019,2019/12/12 7:04 AM,2,2,2
277,7,2019,2019/12/11 7:07 AM,2,2,2
278,7,2019,2019/12/10 7:46 AM,2,2,2
279,7,2019,2019/12/09 7:08 AM,3,3,2
280,7,2019,2019/12/08 7:24 AM,2,2,1
281,7,2019,2019/12/07 7:13 AM,2,2,1
282,7,2019,2019/12/06 6:59 AM,2,2,1
283,7,2019,2019/12/05 7:12 AM,2,2,2
284,7,2019,2019/12/04 6:56 AM,2,2,2
285,7,2019,2019/12/03 7:24 AM,2,2,2
286,7,2019,2019/12/02 7:14 AM,3,3,2
287,7,2019,2019/12/01 7:11 AM,3,3,2
288,7,2019,2019/11/30 7:11 AM,3,3,3
289,7,2019,2019/11/29 7:21 AM,4,4,3
290,7,2019,2019/11/28 7:19 AM,3,3,2
291,7,2019,2019/11/27 7:21 AM,2,2,1
292,7,2019,2019/11/26 7:32 AM,3,3,1
293,7,2019,2019/11/25 7:10 AM,2,2,1
294,7,2019,2019/11/24 5:41 PM,2,2,1
295,7,2019,2019/11/07 7:31 AM,4,4,4
296,7,2019,2019/11/06 5:46 AM,4,4,4
297,7,2019,2019/11/05 7:37 PM,1,1,1
298,7,2019,2019/07/11 9:46 AM,0,0,0
299,7,2019,2019/05/01 6:29 AM,2,2,2
300,7,2019,2019/04/30 7:05 AM,3,3,2
301,7,2019,2019/04/29 7:12 AM,1,2,2
302,7,2019,2019/04/28 7:07 AM,1,2,2
303,7,2019,2019/04/27 6:57 AM,2,2,2
304,7,2019,2019/04/26 6:35 AM,2,2,2
305,7,2019,2019/04/25 7:00 AM,1,2,2
306,7,2019,2019/04/24 7:14 AM,1,2,2
307,7,2019,2019/04/23 6:57 AM,1,1,1
308,7,2019,2019/04/22 6:40 AM,1,1,1
309,7,2019,2019/04/21 6:32 AM,1,2,2
310,7,2019,2019/04/20 7:17 AM,1,2,2
311,7,2019,2019/04/19 6:22 AM,1,1,1
312,7,2019,2019/04/18 6:24 AM,1,1,1
313,7,2019,2019/04/17 6:34 AM,1,1,1
314,7,2019,2019/04/16 6:28 AM,1,2,2
315,7,2019,2019/04/15 7:05 AM,1,2,2
316,7,2019,2019/04/14 6:51 AM,1,1,1
317,7,2019,2019/04/13 7:03 AM,1,1,1
318,7,2019,2019/04/12 6:54 AM,2,2,1
319,7,2019,2019/04/11 7:29 AM,3,3,2
320,7,2019,2019/04/10 7:22 AM,2,2,1
321,7,2019,2019/04/09 7:13 AM,1,2,2
322,7,2019,2019/04/08 7:00 AM,1,2,2
323,7,2019,2019/04/07 6:51 AM,1,1,1
324,7,2019,2019/04/06 6:42 AM,1,1,1
325,7,2019,2019/04/05 6:49 AM,1,1,1
326,7,2019,2019/04/04 7:19 AM,2,1,1
327,7,2019,2019/04/03 7:26 AM,2,1,1
328,7,2019,2019/04/02 6:53 AM,1,1,1
329,7,2019,2019/04/01 6:55 AM,2,1,1
330,7,2019,2019/03/31 6:34 AM,1,1,1
331,7,2019,2019/03/30 6:25 AM,1,1,1
332,7,2019,2019/03/29 6:58 AM,1,1,1
333,7,2019,2019/03/28 7:13 AM,1,2,2
334,7,2019,2019/03/27 6:20 AM,1,2,2
335,7,2019,2019/03/26 7:02 AM,2,2,2
336,7,2019,2019/03/25 6:53 AM,2,2,2
337,7,2019,2019/03/24 7:25 AM,2,2,1
338,7,2019,2019/03/23 6:43 AM,2,2,1
339,7,2019,2019/03/22 7:11 AM,3,3,2
340,7,2019,2019/03/21 7:15 AM,2,2,2
341,7,2019,2019/03/20 6:56 AM,2,2,2
342,7,2019,2019/03/19 7:15 AM,2,2,2
343,7,2019,2019/03/18 7:27 AM,2,2,2
344,7,2019,2019/03/17 7:31 AM,3,3,2
345,7,2019,2019/03/16 7:44 AM,3,3,2
346,7,2019,2019/03/15 7:13 AM,3,3,2
347,7,2019,2019/03/14 7:20 AM,4,4,3
348,7,2019,2019/03/13 6:57 AM,4,4,3
349,7,2019,2019/03/12 7:48 AM,3,3,3
350,7,2019,2019/03/11 7:15 AM,3,3,2
351,7,2019,2019/03/10 7:25 AM,3,3,3
352,7,2019,2019/03/09 6:58 AM,4,4,3
353,7,2019,2019/03/08 7:16 AM,3,3,3
354,7,2019,2019/03/07 7:32 AM,4,4,3
355,7,2019,2019/03/06 7:28 AM,3,3,2
356,7,2019,2019/03/05 7:37 AM,3,3,3
357,7,2019,2019/03/04 6:44 AM,3,3,3
358,7,2019,2019/03/03 7:42 AM,3,3,3
359,7,2019,2019/03/02 7:50 AM,3,3,2
360,7,2019,2019/03/01 7:21 AM,2,2,1
361,7,2019,2019/02/28 7:16 AM,2,2,2
362,7,2019,2019/02/27 7:08 AM,2,2,2
363,7,2019,2019/02/26 7:25 AM,2,2,2
364,7,2019,2019/02/25 7:36 AM,3,3,2
365,7,2019,2019/02/24 6:59 AM,3,3,2
366,7,2019,2019/02/23 7:24 AM,3,3,3
367,7,2019,2019/02/22 7:52 AM,3,3,3
368,7,2019,2019/02/21 7:23 AM,3,3,3
369,7,2019,2019/02/20 7:32 AM,3,3,2
370,7,2019,2019/02/19 5:15 AM,3,3,2
371,7,2019,2019/02/18 7:42 AM,3,3,2
372,7,2019,2019/02/17 7:17 AM,3,3,3
373,7,2019,2019/02/16 7:13 AM,3,3,3
374,7,2019,2019/02/15 6:46 AM,4,4,3
375,7,2019,2019/02/14 7:43 AM,3,2,2
376,7,2019,2019/02/13 7:26 AM,2,2,1
377,7,2019,2019/02/12 7:18 AM,2,2,1
378,7,2019,2019/02/11 7:32 AM,2,2,1
379,7,2019,2019/02/10 6:50 AM,2,2,2
380,7,2019,2019/02/09 6:50 AM,3,2,2
381,7,2019,2019/02/08 6:53 AM,3,2,2
382,7,2019,2019/02/07 7:24 AM,3,3,2
383,7,2019,2019/02/06 7:49 AM,4,4,3
384,7,2019,2019/02/05 7:45 AM,3,2,2
385,7,2019,2019/02/04 7:35 AM,3,3,2
386,7,2019,2019/02/03 7:19 AM,3,3,2
387,7,2019,2019/02/02 7:25 AM,2,2,1
388,7,2019,2019/02/01 7:23 AM,2,2,1
389,7,2019,2019/01/31 7:06 AM,2,2,1
390,7,2019,2019/01/30 7:28 AM,2,2,1
391,7,2019,2019/01/29 7:34 AM,2,2,2
392,7,2019,2019/01/28 7:15 AM,2,2,2
393,7,2019,2019/01/27 7:44 AM,3,3,2
394,7,2019,2019/01/26 7:27 AM,3,3,2
395,7,2019,2019/01/25 7:37 AM,3,3,2
396,7,2019,2019/01/24 7:19 AM,3,3,2
397,7,2019,2019/01/23 7:14 AM,3,3,2
398,7,2019,2019/01/22 7:22 AM,3,3,3
399,7,2019,2019/01/21 7:05 AM,3,3,3
400,7,2019,2019/01/20 7:05 AM,3,3,3
401,7,2019,2019/01/19 7:07 AM,3,3,3
402,7,2019,2019/01/18 6:49 AM,4,4,4
403,7,2019,2019/01/17 7:51 AM,3,3,2
404,7,2019,2019/01/16 7:39 AM,4,4,3
405,7,2019,2019/01/15 7:25 AM,2,2,2
406,7,2019,2019/01/14 7:32 AM,2,2,2
407,7,2019,2019/01/13 6:58 AM,2,2,2
408,7,2019,2019/01/12 7:19 AM,3,3,2
409,7,2019,2019/01/11 7:14 AM,2,2,2
410,7,2019,2019/01/10 7:48 AM,3,3,3
411,7,2019,2019/01/09 7:31 AM,3,3,3
412,7,2019,2019/01/08 7:41 AM,3,3,3
413,7,2019,2019/01/07 7:14 AM,3,3,3
414,7,2019,2019/01/06 7:26 AM,3,3,3
415,7,2019,2019/01/05 7:26 AM,2,2,2
416,7,2019,2019/01/04 7:24 AM,3,3,2
417,7,2019,2019/01/03 7:12 AM,3,3,2
418,7,2019,2019/01/02 7:31 AM,3,3,2
419,7,2019,2019/01/01 7:17 AM,3,3,3
420,7,2018,2018/12/31 7:27 AM,3,3,3
421,7,2018,2018/12/30 7:27 AM,3,3,2
422,7,2018,2018/12/29 7:18 AM,3,3,2
423,7,2018,2018/12/28 7:19 AM,3,3,2
424,7,2018,2018/12/27 7:25 AM,3,3,2
425,7,2018,2018/12/26 7:33 AM,3,3,3
426,7,2018,2018/12/25 7:24 AM,2,2,2
427,7,2018,2018/12/24 7:30 AM,2,2,2
428,7,2018,2018/12/23 7:21 AM,2,2,1
429,7,2018,2018/12/22 7:18 AM,2,2,1
430,7,2018,2018/12/21 7:19 AM,2,2,1
431,7,2018,2018/12/20 7:19 AM,2,2,1
432,7,2018,2018/12/19 7:03 AM,2,2,2
433,7,2018,2018/12/18 7:11 AM,2,2,2
434,7,2018,2018/12/17 7:21 AM,2,2,2
435,7,2018,2018/12/16 7:22 AM,2,2,2
436,7,2018,2018/12/15 7:35 AM,2,2,2
437,7,2018,2018/12/14 6:48 AM,3,3,2
438,7,2018,2018/12/13 7:40 AM,3,3,2
439,7,2018,2018/12/12 7:14 AM,2,2,1
440,7,2018,2018/12/11 6:53 AM,2,2,2
441,7,2018,2018/12/10 6:57 AM,2,2,2
442,7,2018,2018/12/09 7:11 AM,2,2,2
443,7,2018,2018/12/08 6:49 AM,2,2,2
444,7,2018,2018/12/07 6:59 AM,2,2,2
445,7,2018,2018/12/06 7:21 AM,2,2,2
446,7,2018,2018/12/05 6:58 AM,3,3,2
447,7,2018,2018/12/04 7:40 AM,3,3,2
448,7,2018,2018/12/03 7:20 AM,3,3,2
449,7,2018,2018/12/02 7:17 AM,3,3,3
450,7,2018,2018/12/01 7:44 AM,3,3,2
451,7,2018,2018/11/30 7:44 AM,3,3,2
452,7,2018,2018/11/29 7:09 AM,2,2,1
453,7,2018,2018/11/28 7:44 AM,2,2,1
454,7,2018,2018/11/27 7:20 AM,2,2,1
455,7,2018,2018/11/26 7:05 AM,2,2,1
456,7,2018,2018/11/25 7:15 AM,3,3,2
457,7,2018,2018/11/24 7:23 AM,3,3,2
458,7,2018,2018/11/23 7:06 AM,2,2,1
459,7,2018,2018/11/22 6:42 AM,1,1,1
460,7,2018,2018/11/21 6:36 AM,1,1,1
461,7,2018,2018/11/20 7:12 AM,1,1,1
462,7,2018,2018/11/19 6:45 AM,1,1,1
463,7,2018,2018/11/18 6:38 AM,1,1,1
464,7,2018,2018/11/17 6:45 AM,1,1,1
465,7,2018,2018/11/16 6:24 AM,1,1,1
466,7,2018,2018/11/15 6:24 AM,1,1,1
467,7,2018,2018/10/30 10:51 AM,0,0,0
468,7,2018,2018/07/06 6:38 PM,0,0,0
469,7,2018,2018/04/22 6:49 AM,1,1,1
470,7,2018,2018/04/21 7:08 AM,2,2,1
471,7,2018,2018/04/20 6:58 AM,2,2,1
472,7,2018,2018/04/19 6:32 AM,1,1,1
473,7,2018,2018/04/18 5:55 AM,1,1,1
474,7,2018,2018/04/17 7:00 AM,1,1,1
475,7,2018,2018/04/16 6:58 AM,2,2,1
476,7,2018,2018/04/15 6:27 AM,2,2,1
477,7,2018,2018/04/14 6:40 AM,2,2,1
478,7,2018,2018/04/13 6:36 AM,2,2,1
479,7,2018,2018/04/12 6:55 AM,1,2,2
480,7,2018,2018/04/11 7:10 AM,2,2,2
481,7,2018,2018/04/10 6:38 AM,1,1,1
482,7,2018,2018/04/09 7:22 AM,1,1,1
483,7,2018,2018/04/08 6:57 AM,3,3,3
484,7,2018,2018/04/07 7:01 AM,2,2,2
485,7,2018,2018/04/06 6:39 AM,1,2,2
486,7,2018,2018/04/05 6:36 AM,1,2,2
487,7,2018,2018/04/04 6:15 AM,1,2,2
488,7,2018,2018/04/03 6:51 AM,1,1,1
489,7,2018,2018/04/02 7:02 AM,1,1,1
490,7,2018,2018/04/01 6:25 AM,1,1,1
491,7,2018,2018/03/31 6:17 AM,1,1,1
492,7,2018,2018/03/30 6:51 AM,1,1,1
493,7,2018,2018/03/29 6:10 AM,1,1,1
494,7,2018,2018/03/28 7:12 AM,1,1,1
495,7,2018,2018/03/27 7:01 AM,1,1,1
496,7,2018,2018/03/26 7:11 AM,1,1,1
497,7,2018,2018/03/25 6:34 AM,2,2,1
498,7,2018,2018/03/24 6:56 AM,2,2,1
499,7,2018,2018/03/23 7:03 AM,2,2,3
500,7,2018,2018/03/22 5:05 AM,1,1,1
501,7,2018,2018/03/21 7:01 AM,1,1,1
502,7,2018,2018/03/20 6:24 AM,2,2,1
503,7,2018,2018/03/19 7:17 AM,2,2,1
504,7,2018,2018/03/18 6:27 AM,2,2,2
505,7,2018,2018/03/17 6:48 AM,2,2,2
506,7,2018,2018/03/16 7:11 AM,2,2,2
507,7,2018,2018/03/15 7:11 AM,2,2,2
508,7,2018,2018/03/14 6:03 AM,1,2,2
509,7,2018,2018/03/13 5:59 AM,1,1,1
510,7,2018,2018/03/12 6:22 AM,1,1,1
511,7,2018,2018/03/11 6:43 AM,1,1,1
512,7,2018,2018/03/10 6:54 AM,1,1,1
513,7,2018,2018/03/09 6:13 AM,2,2,1
514,7,2018,2018/03/08 7:08 AM,2,2,1
515,7,2018,2018/03/07 6:59 AM,2,2,1
